date_dt,mean_red,mean_nir,days
2005-07-11,0.4687865831758773,0.4628395977451241,2018
2005-07-12,0.3848986398913162,0.3827207170630397,2019
2005-07-13,0.2648573057043364,0.2420413810334327,2020
2005-07-14,0.3559702993488343,0.3583037055544278,2021
2005-07-15,0.5570672090444885,0.5534353909336498,2022
2005-07-16,0.4996911881822014,0.4838465934820968,2023
2005-07-17,0.4685412326863317,0.4638310404597198,2024
2005-07-18,0.3809349458923468,0.3716349724386703,2025
2005-07-19,0.3497090679117413,0.3436785396399069,2026
2005-07-20,0.5631695841596528,0.550382673058605,2027
2005-07-21,0.5135608457346306,0.5125828947984823,2028
2005-07-22,0.2734067989818704,0.2603022845453552,2029
2005-07-23,0.463032245975109,0.4622904636237294,2030
2005-07-24,0.2802494729774044,0.2521277190462063,2031
2005-07-25,0.4035277409078843,0.3925974796608317,2032
2005-07-26,0.2929344461968488,0.293318368494199,2033
2005-07-27,0.2646179047143147,0.2522085447930168,2034
2005-07-28,0.181407126907041,0.1583682755820671,2035
2005-07-29,0.3346787894876561,0.3276485735255079,2036
2005-07-30,0.2380288574150127,0.2226501350739392,2037
2005-07-31,0.2435571136338794,0.2180694576742298,2038
2005-08-01,0.2509668951732537,0.2459151923046893,2039
2005-08-02,0.1968253720389138,0.1657680944424491,2040
2005-08-03,0.2316722778306968,0.2221860116491513,2041
2005-08-04,0.2867280251096987,0.2984858757944378,2042
2005-08-05,0.4372569059479381,0.4310000468464531,2043
2005-08-06,0.4033855150767501,0.4020341510641952,2044
2005-08-07,,,2045
2005-08-08,0.2467890660378831,0.2185554896235106,2046
2005-08-09,0.3474931682256126,0.3399802932587954,2047
2005-08-10,0.4668968284951356,0.4549154889988914,2048
2005-08-11,0.3329257327566014,0.3337641124939491,2049
2005-08-12,0.5135478692671653,0.4986369868361467,2050
2005-08-13,0.4162382454441825,0.4170999234841269,2051
2005-08-14,0.407921438498415,0.4117377691719108,2052
2005-08-15,0.3942077327878324,0.3988908321491591,2053
2005-08-16,0.37093589843689,0.3666182794859382,2054
2005-08-17,0.4251730507971704,0.4135320039351021,2055
2005-08-18,0.3560320898202658,0.3563860772341854,2056
2005-08-19,0.4290707693749123,0.4234836740111494,2057
2005-08-20,0.3511980824185262,0.350889286216212,2058
2005-08-21,0.175544824247724,0.1508526522900107,2059
2005-08-22,0.2232964443542216,0.2083098424397632,2060
2005-08-23,0.2921743156513999,0.285946782429457,2061
2005-08-24,0.4544404971970205,0.4455627820546854,2062
2005-08-25,0.5788419529704784,0.5780809464508095,2063
2005-08-26,0.4842492855915926,0.474437592716938,2064
2005-08-27,0.38280769531067,0.3857187182810476,2065
2005-08-28,0.3413534721029373,0.337756710754384,2066
2005-08-29,0.1906806945767422,0.1594820812317494,2067
2005-08-30,0.1532427270881806,0.1221948031668202,2068
2005-08-31,0.193126469807461,0.1730879620231421,2069
2005-09-01,0.316365183716173,0.3169206108777463,2070
2005-09-02,0.3325627039772638,0.3321386655007105,2071
2005-09-03,0.1874447289932697,0.1491093083901997,2072
2005-09-04,0.3610458158309779,0.3525713705710582,2073
2005-09-05,0.4447735286309904,0.4442757538375053,2074
2005-09-06,0.3500065428879276,0.3461429129124439,2075
2005-09-07,0.1780934899045894,0.1580109464545042,2076
2005-09-08,0.1979912084823311,0.1666393603897625,2077
2005-09-09,0.2067966395477755,0.1926313027998563,2078
2005-09-10,0.1866071456456222,0.1577224816127672,2079
2005-09-11,0.2073215696684833,0.1903734755383438,2080
2005-09-12,0.3698546198410344,0.3818441106200909,2081
2005-09-13,0.5299582754259123,0.5327544933556115,2082
2005-09-14,0.5080574181358236,0.5096849732194443,2083
2005-09-15,0.5047167038835709,0.5013894970252502,2084
2005-09-16,0.3708197816955294,0.3703968050719094,2085
2005-09-17,0.3891200674588923,0.3861160074329705,2086
2005-09-18,0.5090927247458581,0.5027677352863098,2087
2005-09-19,0.1605602523462265,0.1289599775137026,2088
2005-09-20,0.3292753166039445,0.3255299270756884,2089
2005-09-21,0.4404172769718453,0.4432336857227627,2090
2005-09-22,,,2091
2005-09-23,0.2899386936085823,0.28134486797108,2092
2005-09-24,0.2012554537078969,0.1791550461437561,2093
2005-09-25,0.2258760599009978,0.2058513874357813,2094
2005-09-26,0.2098336482456003,0.1785090647886444,2095
2005-09-27,0.2072817657989662,0.1895867518231077,2096
2005-09-28,0.1664605630943644,0.141839597745124,2097
2005-09-29,0.1988624744296444,0.18673494276925,2098
2005-09-30,0.1538979528100064,0.1329303861709271,2099
2005-10-01,0.1765323943222099,0.1440367120036228,2100
2005-10-02,0.1886145630006714,0.1722393853745373,2101
2005-10-03,0.1782458501850434,0.1735472290323085,2102
2005-10-04,0.2000826059120224,0.1957630974874686,2103
2005-10-05,0.2037072877465294,0.1916915317228563,2104
2005-10-06,0.2675822701791097,0.2576223551273442,2105
2005-10-07,0.29160435047393,0.2869603054388732,2106
2005-10-08,0.2986514623901061,0.3004094379987195,2107
2005-10-09,0.1652722693658865,0.1368293684531352,2108
2005-10-10,0.1572945704961039,0.1186507909242805,2109
2005-10-11,0.1847328815253205,0.1619473445868923,2110
2005-10-12,0.1613411046393603,0.1315278346007901,2111
2005-10-13,0.2132345758053686,0.2080890551070442,2112
2005-10-14,0.1660155374068927,0.1347146114086728,2113
2005-10-15,0.2969996408438607,0.2917403925732756,2114
2005-10-16,0.184819172691641,0.1673805181217695,2115
2005-10-17,0.1503438217336311,0.1137452646043817,2116
2005-10-18,0.1786887365511641,0.1636370805290526,2117
2005-10-19,0.2297422195849404,0.230982510657568,2118
2005-10-20,0.5153414604036787,0.5065752114067031,2119
2005-10-21,0.5114927622230204,0.4855297084589079,2120
2005-10-22,0.2340303408860225,0.2096150158497166,2121
2005-10-23,0.2798005590343384,0.2276353159793251,2122
2005-10-24,0.2380382579365699,0.1971518449694717,2123
2005-10-25,0.2415496025859242,0.2130399600243601,2124
2005-10-26,0.2078021986601915,0.1757682505972922,2125
2005-10-27,0.2560996892518622,0.2315796467777448,2126
2005-10-28,0.1837223410734084,0.1497301488155654,2127
2005-10-29,0.1791281718952513,0.1585619232030481,2128
2005-10-30,0.1812273302206467,0.144926607223723,2129
2005-10-31,0.1904744921063727,0.1623253798466559,2130
2005-11-01,0.21724239916301,0.1923516450912724,2131
2005-11-02,0.1899643966957635,0.150907275254142,2132
2005-11-03,0.2098090694732897,0.1821231124783336,2133
2005-11-04,0.1770635706366433,0.1427599119286685,2134
2005-11-05,,,2135
2005-11-06,0.1761429129124439,0.1428056028357719,2136
2005-11-07,0.1543514577054607,0.1216213088898952,2137
2005-11-08,0.178039803869517,0.140987679382876,2138
2005-11-09,0.1596214181982854,0.1265923577819766,2139
2005-11-10,0.190098986555068,0.1658213276284764,2140
2005-11-11,0.1592405877668296,0.1183233342182107,2141
2005-11-12,0.2101209731569824,0.1995562547822421,2142
2005-11-13,0.163016099564328,0.1302909945501959,2143
2005-11-14,0.1384817064601258,0.1169036524617811,2144
2005-11-15,0.1716179359452833,0.140225003513484,2145
2005-11-16,0.1224978684863911,0.1070939583691188,2146
2005-11-17,0.1719395524602195,0.1417992161026874,2147
2005-11-18,0.1516385015381252,0.1151372913380908,2148
2005-11-19,0.1802310779368821,0.1564262246443573,2149
2005-11-20,0.1571321538437515,0.113097346929215,2150
2005-11-21,,,2151
2005-11-22,0.1583979918487172,0.1226896578647387,2152
2005-11-23,0.1351158044316744,0.1097314136697949,2153
2005-11-24,0.1754761629631943,0.1480754540202064,2154
2005-11-25,0.1513025031621356,0.1215135776636112,2155
2005-11-26,0.1793576414372491,0.1594687612236294,2156
2005-11-27,0.1552733490529209,0.1151696310061056,2157
2005-11-28,0.1837677352863099,0.1631120098689861,2158
2005-11-29,0.1625339714861257,0.1318559471572011,2159
2005-11-30,0.1293176657974047,0.1131989568856478,2160
2005-12-01,0.1700446446696544,0.1336801168038227,2161
2005-12-02,0.3168194850013273,0.3057473883102485,2162
2005-12-03,0.1809066974812224,0.1525615640469089,2163
2005-12-04,0.1639844157466544,0.1284372491762832,2164
2005-12-05,0.1875119068067896,0.1704643420415684,2165
2005-12-06,0.1708104124049407,0.130775246334265,2166
2005-12-07,,,2167
2005-12-08,0.162756414060182,0.1304992270335264,2168
2005-12-09,0.1482457408766532,0.1176392823123408,2169
2005-12-10,0.1772437264791768,0.1460572307500117,2170
2005-12-11,0.1554635456518683,0.1191670388357095,2171
2005-12-12,0.1928162682115585,0.1674540514374053,2172
2005-12-13,0.1622340136479333,0.1283332032042974,2173
2005-12-14,0.1974545979793563,0.1837359577757303,2174
2005-12-15,0.170353659488749,0.1357350989240931,2175
2005-12-16,0.1411098080856977,0.1174445728384265,2176
2005-12-17,0.1590000936929059,0.1293288152532051,2177
2005-12-18,0.1594712128546666,0.1173751151641968,2178
2005-12-19,0.1840781086525398,0.1497355830041068,2179
2005-12-20,0.1665777104576898,0.1251142584987273,2180
2005-12-21,0.638172676025547,0.6412214275675763,2181
2005-12-22,0.4044446509158482,0.4027006355502115,2182
2005-12-23,,,2183
2005-12-24,0.2938862255812863,0.2891003294867191,2184
2005-12-25,0.2193434625774919,0.2211847155639532,2185
2005-12-26,0.2891467074751324,0.2796411874014273,2186
2005-12-27,0.2615528662221458,0.2490559034338451,2187
2005-12-28,0.2569355080497821,0.2495938880994394,2188
2005-12-29,0.1838476241040616,0.1554976967160636,2189
2005-12-30,0.1972086853323756,0.1877656271959275,2190
2005-12-31,0.181993441496588,0.1482228954231015,2191
2006-01-01,0.1529393494589235,0.1264205718390356,2192
2006-01-02,0.1847637533378098,0.149737581786099,2193
2006-01-03,0.422819266384547,0.4224392635737597,2194
2006-01-04,0.1986935617358172,0.1665382032823747,2195
2006-01-05,0.1714776620496884,0.1321387591936164,2196
2006-01-06,0.2013735849056603,0.1699489931821785,2197
2006-01-07,0.1890750167866456,0.1487671731288746,2198
2006-01-08,0.1363451490497977,0.1211558269179718,2199
2006-01-09,0.1731446930776557,0.1360316838176735,2200
2006-01-10,0.1451084938158197,0.1182581936288179,2201
2006-01-11,0.2052890426146567,0.1611603866393916,2202
2006-01-12,0.1731701307016037,0.1306692640422243,2203
2006-01-13,0.2089054794734459,0.182146894860944,2204
2006-01-14,0.1820185199643966,0.1462455378753572,2205
2006-01-15,0.2176750105404519,0.1965385780539983,2206
2006-01-16,0.1796145005387341,0.1393067818048377,2207
2006-01-17,0.1406040693952123,0.1192199753275348,2208
2006-01-18,0.1902212557972485,0.1505947469510766,2209
2006-01-19,0.1126667343337654,0.0969325254922781,2210
2006-01-20,0.2092542981620575,0.1746364871406487,2211
2006-01-21,0.1774304876715751,0.1355122503474445,2212
2006-01-22,0.2882371835912491,0.2894142475678884,2213
2006-01-23,0.1815297553053608,0.1417699839160511,2214
2006-01-24,0.1896105498212027,0.1652191633223505,2215
2006-01-25,0.3212752229110386,0.314190071675073,2216
2006-01-26,0.4247540561220506,0.4210928965161855,2217
2006-01-27,0.292563453520511,0.2793707896750418,2218
2006-01-28,0.2164575024594387,0.1862663845469167,2219
2006-01-29,0.2312049376161402,0.2001414919033713,2220
2006-01-30,0.2090823716797576,0.1610821842939458,2221
2006-01-31,0.2282222395727604,0.2091723637158607,2222
2006-02-01,0.2005078623963522,0.1626228860538109,2223
2006-02-02,0.1731531254391854,0.1646404378581802,2224
2006-02-03,0.2105547713112323,0.173078561501585,2225
2006-02-04,0.4196407345523822,0.4111755180436921,2226
2006-02-05,0.2184867502615594,0.1852062493168225,2227
2006-02-06,0.1923862958509657,0.151832789393963,2228
2006-02-07,0.2278067896125798,0.1992144162151189,2229
2006-02-08,0.1953319227345835,0.1574645606583488,2230
2006-02-09,0.1444320268473374,0.1284781390489457,2231
2006-02-10,0.2232650416152657,0.187167460453786,2232
2006-02-11,0.1993916363466013,0.1677459048392385,2233
2006-02-12,0.2331986289604772,0.2022391355267883,2234
2006-02-13,0.1951542341385718,0.1562613095145146,2235
2006-02-14,0.2300849638501539,0.1946562875747591,2236
2006-02-15,0.411891222536267,0.4075078467808679,2237
2006-02-16,0.3808694857821016,0.3792427114726964,2238
2006-02-17,0.3931179437530255,0.3900557941254549,2239
2006-02-18,0.2700583550648823,0.2706916878776995,2240
2006-02-19,0.248506410156311,0.2224057058979684,2241
2006-02-20,0.1978493886537891,0.1617458423773013,2242
2006-02-21,0.2206805540373834,0.1834783803619669,2243
2006-02-22,0.1909947375817861,0.1534242570933337,2244
2006-02-23,0.2239819641156171,0.195874482737082,2245
2006-02-24,0.1994876871906182,0.152644654038945,2246
2006-02-25,0.1582523462265182,0.1385341588719374,2247
2006-02-26,0.2013357797592092,0.1625106575680444,2248
2006-02-27,0.1718190009213135,0.140554115460891,2249
2006-02-28,0.2075644060650541,0.1670242196161714,2250
2006-03-01,0.1831235028654414,0.1434225550055435,2251
2006-03-02,0.2186337700463779,0.1836207467324599,2252
2006-03-03,0.1890195974328143,0.1502800324802074,2253
2006-03-04,0.225081497212636,0.204984946673121,2254
2006-03-05,0.2668891300613688,0.255361904464467,2255
2006-03-06,0.1871956932494261,0.173509096019613,2256
2006-03-07,0.224547010415528,0.1852605443557832,2257
2006-03-08,0.1980121488467965,0.1686062711785006,2258
2006-03-09,0.3161874482737082,0.3144923718359126,2259
2006-03-10,0.534714221021565,0.5298496385015382,2260
2006-03-11,0.6010097596776963,0.5906743546901108,2261
2006-03-12,0.6207471978451647,0.5825608654096794,2262
2006-03-13,0.6155561610893361,0.5885707615671703,2263
2006-03-14,0.6578854606641257,0.6076219566635761,2264
2006-03-15,0.5170306531957088,0.5008051968331797,2265
2006-03-16,0.6026090243326248,0.5681979420951779,2266
2006-03-17,0.5604345598907197,0.5352575770511397,2267
2006-03-18,0.6538999149889071,0.6358622612950714,2268
2006-03-19,0.6398483808629378,0.5886559627228234,2269
2006-03-20,0.600872827495745,0.5536696231983635,2270
2006-03-21,0.5560487795986073,0.5061400499462256,2271
2006-03-22,0.5805789505211452,0.5571820115011383,2272
2006-03-23,0.6040967066943582,0.5670602133075158,2273
2006-03-24,0.5605718234201035,0.5079088680335421,2274
2006-03-25,0.5001317009947065,0.453090132575462,2275
2006-03-26,0.4865634222895423,0.4399177532441168,2276
2006-03-27,0.4423404487890191,0.4094962132450537,2277
2006-03-28,0.3655252892768468,0.3304614687924546,2278
2006-03-29,0.4831526413591715,0.4633233810646637,2279
2006-03-30,0.4982750355252268,0.4775265853620452,2280
2006-03-31,0.4352011586689361,0.4077642530333078,2281
2006-04-01,0.4411711144771156,0.4165349396461532,2282
2006-04-02,0.4783216856362798,0.4685586817005283,2283
2006-04-03,0.5423204922000654,0.5362967254329394,2284
2006-04-04,0.4735768672215369,0.4606529302456317,2285
2006-04-05,0.369431081059979,0.3421214728524804,2286
2006-04-06,0.5256046787135907,0.5132570607190243,2287
2006-04-07,0.5320858695482441,0.5181908056028358,2288
2006-04-08,0.4580631021721138,0.4472186792423367,2289
2006-04-09,0.3608580240166149,0.3392251128218742,2290
2006-04-10,0.334340042786427,0.3002972251284372,2291
2006-04-11,0.4740701135245708,0.4671162728962039,2292
2006-04-12,0.3904661534377489,0.3786462312028608,2293
2006-04-13,0.4260988460157092,0.4161141648058215,2294
2006-04-14,0.4082414934649197,0.3953473820640547,2295
2006-04-15,0.342782148378332,0.3132906353940567,2296
2006-04-16,0.3320002654632332,0.3139385530692234,2297
2006-04-17,0.3227302737394399,0.3063560642733334,2298
2006-04-18,,,2299
2006-04-19,0.6100702129036434,0.592684850838025,2300
2006-04-20,0.5311797515819077,0.490812749003984,2301
2006-04-21,0.5800568247474196,0.5391851684129982,2302
2006-04-22,0.4909951591998625,0.4503962741454426,2303
2006-04-23,0.5689200524246396,0.5194508005036877,2304
2006-04-24,0.5405417974227149,0.4851456399813047,2305
2006-04-25,0.5379327284935743,0.4807950623838599,2306
2006-04-26,0.4961890098221396,0.450653195708865,2307
2006-04-27,0.499638891925233,0.4530616187011041,2308
2006-04-28,0.4423353893721014,0.398533846562251,2309
2006-04-29,0.4020424186869804,0.3676957360053102,2310
2006-04-30,0.4576118459064008,0.3990846515404675,2311
2006-05-01,0.3755543809241243,0.3140675369696591,2312
2006-05-02,0.4345404831430846,0.4051975202610908,2313
2006-05-03,0.3675989631318416,0.3264412311247834,2314
2006-05-04,0.3410701759865082,0.2904959165508518,2315
2006-05-05,0.3575577538687362,0.336174221958494,2316
2006-05-06,0.3025054576117679,0.2527169381158357,2317
2006-05-07,0.2841458486234952,0.2594025359546526,2318
2006-05-08,0.3298891456768532,0.299436390324646,2319
2006-05-09,0.3335903277690158,0.3107075063633098,2320
2006-05-10,0.2757907681256734,0.2473214759755773,2321
2006-05-11,0.3567686565998844,0.3357576632989272,2322
2006-05-12,0.291928496697325,0.267580552475835,2323
2006-05-13,0.4817207014475555,0.4760307781195834,2324
2006-05-14,0.3002644326113774,0.2812236918128016,2325
2006-05-15,0.2725976358156748,0.2354096878464685,2326
2006-05-16,0.3641539842908227,0.3440805758990614,2327
2006-05-17,0.2312815003357329,0.1909839160511563,2328
2006-05-18,0.2265332844048158,0.1931761426630647,2329
2006-05-19,0.3342994581426943,0.3195714954949328,2330
2006-05-20,0.3596463873577038,0.3493223660581833,2331
2006-05-21,0.4921051234404035,0.4894634207279938,2332
2006-05-22,0.3565109698777307,0.3281408516685145,2333
2006-05-23,0.4345376255094553,0.4258167522915723,2334
2006-05-24,0.2966633301581848,0.2801657271350272,2335
2006-05-25,0.3852333265666235,0.375223270194725,2336
2006-05-26,0.4436253861456598,0.4451752737388604,2337
2006-05-27,0.3973354049875858,0.3868016365027561,2338
2006-05-28,0.2168166273676978,0.188933118880682,2339
2006-05-29,0.3272540795452771,0.3199154265369541,2340
2006-05-30,0.3165698090226269,0.3053640750167867,2341
2006-05-31,0.3470095566764003,0.3407030091038274,2342
2006-06-01,0.4500342291416167,0.4423670575742907,2343
2006-06-02,0.2872861225190899,0.2677958431580756,2344
2006-06-03,0.4770060431924295,0.4759805587220287,2345
2006-06-04,0.3826328331173191,0.3781386342697419,2346
2006-06-05,0.2589810271865582,0.2355192460844173,2347
2006-06-06,0.5240810599790752,0.522142225831134,2348
2006-06-07,0.2822336701072783,0.2496530551695061,2349
2006-06-08,0.3365049266853012,0.3289598213588594,2350
2006-06-09,0.2358736551164135,0.1990316213557363,2351
2006-06-10,0.415276737613017,0.4021316229172849,2352
2006-06-11,0.3334186511344649,0.3261317478411593,2353
2006-06-12,0.2107102859195178,0.185846452942738,2354
2006-06-13,0.2031980043411046,0.1690847920798263,2355
2006-06-14,0.1973443370446135,0.1708003872640109,2356
2006-06-15,0.2824637174221958,0.2633649650993926,2357
2006-06-16,0.3296379393806899,0.3197187182810476,2358
2006-06-17,0.2123834069863676,0.193415371882759,2359
2006-06-18,0.2671836693265041,0.249057589906151,2360
2006-06-19,0.2008897234497728,0.1715999000609004,2361
2006-06-20,0.2368930027014787,0.2254490388669404,2362
2006-06-21,,,2363
2006-06-22,0.3535188400818252,0.3512821249551053,2364
2006-06-23,0.2942850918971252,0.2809513421508769,2365
2006-06-24,0.3561941160855104,0.3447797904402004,2366
2006-06-25,0.378811474257874,0.3742468339605553,2367
2006-06-26,0.4575204797076782,0.4473392620122112,2368
2006-06-27,0.3679858836021799,0.3644410281234873,2369
2006-06-28,0.4392334671059823,0.4326548977966552,2370
2006-06-29,0.4094437608332422,0.4062493324380456,2371
2006-06-30,0.3355485875794437,0.3326767750901795,2372
2006-07-01,0.3482310935523665,0.3450802635893752,2373
2006-07-02,0.2492018769812145,0.2411673979918487,2374
2006-07-03,0.3617905495088931,0.3571009072596387,2375
2006-07-04,0.5463631604424762,0.5466558079495134,2376
2006-07-05,0.3641724730242508,0.3557076156717,2377
2006-07-06,0.2710260778588048,0.2624757413451178,2378
2006-07-07,0.2378103343275192,0.2119517949999219,2379
2006-07-08,0.2061335592373397,0.1822424303939786,2380
2006-07-09,0.2739301987851154,0.2306203719608364,2381
2006-07-10,0.3333307359577757,0.3377812739112103,2382
2006-07-11,0.4239179562454129,0.4254238667062258,2383
2006-07-12,0.4438062743015974,0.4356773684785833,2384
2006-07-13,0.3475881728321804,0.350728930807789,2385
2006-07-14,0.2090813566732771,0.1966428582582489,2386
2006-07-15,0.1980189884289261,0.1708769343681194,2387
2006-07-16,0.4556145473851872,0.4575365011945845,2388
2006-07-17,0.3327363793938068,0.3460530301847312,2389
2006-07-18,0.24142616218242,0.2039303861709271,2390
2006-07-19,0.4022008463592498,0.3980996580208936,2391
2006-07-20,0.2776135011477381,0.2750021705523197,2392
2006-07-21,0.159655787879261,0.1304493667921111,2393
2006-07-22,0.2738316806945768,0.254106887990131,2394
2006-07-23,0.1978447820859164,0.1825517731382439,2395
2006-07-24,0.4399096331922735,0.4390995487125034,2396
2006-07-25,0.5561067171306285,0.5485698772593823,2397
2006-07-26,0.5266635800059339,0.5210443011289996,2398
2006-07-27,0.5483705376887598,0.544873128198648,2399
2006-07-28,0.4036400630865566,0.3951399303549398,2400
2006-07-29,0.1763164165586595,0.1421935539280751,2401
2006-07-30,0.4058794796920627,0.397699511235341,2402
2006-07-31,0.187450488997555,0.1740375737091903,2403
2006-08-01,0.2278385983541279,0.1996516966223707,2404
2006-08-02,0.5100078077421573,0.5151408672839989,2405
2006-08-03,0.3799471103546276,0.3785001171161324,2406
2006-08-04,0.4979219694248816,0.4881527038211088,2407
2006-08-05,0.3047631131029529,0.2899351957400959,2408
2006-08-06,0.3091695216977155,0.29891711300926,2409
2006-08-07,0.4583507706241507,0.4543344836740112,2410
2006-08-08,0.4914343134652321,0.4825700588703761,2411
2006-08-09,0.3622789862427583,0.3618080544668093,2412
2006-08-10,0.2692834210403036,0.258584674963694,2413
2006-08-11,0.2261014850325583,0.2330493293149487,2414
2006-08-12,0.2191534065179032,0.2043565327378629,2415
2006-08-13,0.3709165196208561,0.3584465247739657,2416
2006-08-14,0.3385863458205156,0.3432461156482768,2417
2006-08-15,0.4519653492403068,0.4523698683614672,2418
2006-08-16,0.1747739190180984,0.1471020471899936,2419
2006-08-17,0.2176145473851871,0.1828223270194725,2420
2006-08-18,0.2430433173534878,0.2211217227002295,2421
2006-08-19,0.2329096175767892,0.2015335654835335,2422
2006-08-20,0.4314098440013117,0.4239376629866175,2423
2006-08-21,0.2206666094098908,0.1904408719686441,2424
2006-08-22,0.3366537734817845,0.3330187385811771,2425
2006-08-23,,,2426
2006-08-24,0.4440469089148799,0.440540701759865,2427
2006-08-25,0.4912576711066694,0.4937523696497446,2428
2006-08-26,0.4444954012398694,0.4425241025000391,2429
2006-08-27,0.5149233592029857,0.5123771139461891,2430
2006-08-28,0.4192834054248193,0.4217029154109215,2431
2006-08-29,0.5384031761895095,0.5292278455316294,2432
2006-08-30,0.5937855627828054,0.5892164875565611,2433
2006-08-31,0.2931569512328425,0.2793452427427036,2434
2006-09-01,0.3683472415246959,0.3684969159418479,2435
2006-09-02,0.1776203719608363,0.1351114008650978,2436
2006-09-03,0.2363945720576524,0.2224143412607942,2437
2006-09-04,0.1819957369727822,0.1388752010493605,2438
2006-09-05,0.189550929902091,0.1871664922937584,2439
2006-09-06,0.1654897796655164,0.1306705757429066,2440
2006-09-07,0.2750228766845204,0.2667582098408783,2441
2006-09-08,0.3304970408657224,0.3277157201080592,2442
2006-09-09,0.317050484860788,0.3077803213666672,2443
2006-09-10,0.4614536454348131,0.4619285435437781,2444
2006-09-11,0.3976650947079124,0.3962569684098752,2445
2006-09-12,0.3105488998891301,0.3141805774606099,2446
2006-09-13,0.2313670107278377,0.2091070597604585,2447
2006-09-14,0.2465675447774013,0.2426177954059246,2448
2006-09-15,0.1718216243226784,0.1357610362435391,2449
2006-09-16,0.3472419619294494,0.3350968316182328,2450
2006-09-17,0.1915527256827871,0.1580740798575867,2451
2006-09-18,0.171040943799872,0.130681225503209,2452
2006-09-19,0.3903678851949593,0.3896842705226503,2453
2006-09-20,0.2917202173675416,0.2862068583207109,2454
2006-09-21,0.4654471337778541,0.4576059432533299,2455
2006-09-22,0.5533441184278332,0.551332828432674,2456
2006-09-23,0.4330530926466684,0.4244482893236934,2457
2006-09-24,0.5011444119989381,0.4973616702322024,2458
2006-09-25,0.5833204765845812,0.563900857290089,2459
2006-09-26,0.4307570074485861,0.3812928996392823,2460
2006-09-27,0.2860448789019191,0.2133809241243617,2461
2006-09-28,0.3831791408360531,0.3119268883024408,2462
2006-09-29,0.2989662705538813,0.2276714345945439,2463
2006-09-30,0.3683622792360906,0.3060632583269571,2464
2006-10-01,0.2991287965146239,0.2280233295335655,2465
2006-10-02,0.2348414247567888,0.1781391651962085,2466
2006-10-03,0.2355690126329268,0.1823367323037524,2467
2006-10-04,0.3239305891722233,0.2998757007448585,2468
2006-10-05,0.2627217633004887,0.2218752010493606,2469
2006-10-06,0.169426458876622,0.1332056403129343,2470
2006-10-07,0.249226689658813,0.2315021907057768,2471
2006-10-08,0.2309158793859991,0.2096142350755009,2472
2006-10-09,0.1690420212682896,0.1407733412451787,2473
2006-10-10,0.2017981698652383,0.1594718843204922,2474
2006-10-11,0.2217130967066943,0.1966359249832133,2475
2006-10-12,0.2869970799044333,0.2673233029872421,2476
2006-10-13,0.1945272255969018,0.1710207998251066,2477
2006-10-14,0.2323943690563563,0.20387726229329,2478
2006-10-15,0.1701736598010587,0.1275562235512734,2479
2006-10-16,0.1818971251893377,0.1585422789237807,2480
2006-10-17,0.1745175283811427,0.1418438451568576,2481
2006-10-18,0.124846156248536,0.1111985977295085,2482
2006-10-19,0.214974609222505,0.2065295835350333,2483
2006-10-20,0.2589164883898874,0.2412215524914504,2484
2006-10-21,0.4588939240150535,0.4562749886787738,2485
2006-10-22,0.2902689767173129,0.2684985243367322,2486
2006-10-23,0.5097003076250409,0.4962460531863396,2487
2006-10-24,0.2798704695576134,0.2305287559143647,2488
2006-10-25,0.2091882602788925,0.1858532925248677,2489
2006-10-26,0.2198419244522869,0.1939762176173894,2490
2006-10-27,0.2067606458564312,0.1762309530130077,2491
2006-10-28,0.2417574134511782,0.2066936710442074,2492
2006-10-29,0.2020431924296132,0.1538065397648308,2493
2006-10-30,0.2484422305157795,0.2173193522697106,2494
2006-10-31,0.2808586486359875,0.2579372413685411,2495
2006-11-01,0.2742098564936991,0.2550235169193773,2496
2006-11-02,0.4725757585221504,0.4674107496994021,2497
2006-11-03,0.6021366042567808,0.5965199800121801,2498
2006-11-04,0.5095835350333392,0.505240509689408,2499
2006-11-05,0.3616682958821968,0.3494734614844079,2500
2006-11-06,0.308219194553319,0.2917542435078624,2501
2006-11-07,0.2965592217242617,0.2825861584347039,2502
2006-11-08,0.350602869440459,0.3461469153515064,2503
2006-11-09,0.4106406096285076,0.4009226565061915,2504
2006-11-10,0.3026826308967972,0.2904934805352989,2505
2006-11-11,0.4702578272615125,0.4625311919299178,2506
2006-11-12,0.4183813925888913,0.4101923827667514,2507
2006-11-13,0.365760239853839,0.3521960680210497,2508
2006-11-14,0.3715305360795766,0.3538285888286825,2509
2006-11-15,0.3226513686972001,0.3150282484111243,2510
2006-11-16,0.3407732475522729,0.3237638001842627,2511
2006-11-17,0.3263665578787926,0.3197420790455816,2512
2006-11-18,0.3349177688596012,0.3145501335123909,2513
2006-11-19,0.3294971970205657,0.3235959493433689,2514
2006-11-20,0.3419980324489763,0.3329755773825325,2515
2006-11-21,0.2983879510923032,0.2819956276643919,2516
2006-11-22,0.2526146410780931,0.238084229922391,2517
2006-11-23,0.2153655584877964,0.1863148393947438,2518
2006-11-24,0.1813432925826435,0.1623283811194562,2519
2006-11-25,0.1975668576960914,0.1681311232217867,2520
2006-11-26,0.1854867658770437,0.1638397695154515,2521
2006-11-27,0.2096368462967878,0.1828189853058293,2522
2006-11-28,0.1786969502959133,0.1469922859507487,2523
2006-11-29,0.2047690157560237,0.1783497712331548,2524
2006-11-30,0.1749464857352551,0.1402617935945283,2525
